hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
16,52,225.293,275.513,5.55509,-0.937111,5.633578075647927
17,52,203.95,275.239,8.65611,-1.16895,8.734682846823919
18,52,61.92,273.913,7.42676,-0.88777,7.479632321879198
19,52,0.0,272.085,8.78456,-0.99832,8.84110497709421
20,52,16.2207,271.071,10.1865,-4.10518,10.98259008988317
21,52,16.2363,269.921,10.3047,-3.92843,11.028118803989193
22,52,13.1367,268.998,8.70729,-3.59135,9.418847804620267
23,52,8.66211,268.046,10.3704,-4.04542,11.131514682935112
24,52,6.20996,266.969,7.65691,-2.41175,8.027752413384459
1,53,23.9941,271.28,-0.830077,-4.86393,4.934252007227539
2,53,24.1562,271.273,3.40664,-5.94221,6.849456604264312
3,53,25.6436,271.165,1.07768,-5.23372,5.343521237985304
4,53,25.3818,271.023,0.809277,-4.61481,4.685232181955234
5,53,26.3408,270.672,0.499586,-4.75828,4.78443463011002
6,53,27.4854,270.773,0.685544,-3.75314,3.8152366159303934
7,53,0.0,270.588,0.133945,-3.75376,3.756149012036796
8,53,15.0234,271.072,3.42628,-4.65329,5.778624616853046
9,53,114.897,272.531,2.5542,-2.2677,3.4156113552334957
10,53,252.004,273.764,0.17716,-1.38884,1.4000936437253046
11,53,303.844,274.406,2.06262,-1.38469,2.4843042608545356
12,53,283.172,274.889,2.54356,-3.11061,4.0181577925337875
13,53,194.429,274.222,3.32075,-1.59044,3.6819668597232105
14,53,247.958,275.844,3.93788,-3.4666,5.246352490483269
15,53,297.865,276.727,4.24177,-3.5302,5.518598080391432
16,53,269.293,276.366,5.28654,-2.37315,5.794768855968286
17,53,112.427,274.53,8.60387,-7.23828,11.243632701902886
18,53,62.545,273.139,8.70704,-5.31355,10.20031171896722
19,53,1.65234,271.477,8.07851,-3.77273,8.916042590353637
20,53,11.4297,271.17,8.70503,-5.42989,10.25969067335853
21,53,10.8828,270.693,7.43462,-5.94455,9.51899412999609
22,53,18.9473,270.25,6.27761,-7.06108,9.448134105658111
23,53,18.1953,270.162,5.4495,-7.58058,9.336072160518041
24,53,22.4434,269.875,4.83074,-7.04456,8.541772330213442
1,54,24.9688,270.865,-0.488769,-0.145178,0.5098742855302668
2,54,25.2305,270.85,-1.18222,-0.736155,1.392683852288451
3,54,26.4746,270.969,0.115767,-0.827473,0.8355319048474451
4,54,26.5781,270.924,-0.209278,-1.3277,1.3440924712548614
5,54,27.2129,270.559,-0.292406,-2.44773,2.4651335504868697
6,54,27.8877,270.335,0.236325,-1.56612,1.5838501696893554
7,54,0.0,270.44,0.259922,-1.57212,1.5934618729307581
8,54,19.8711,271.225,1.87306,-2.46481,3.0957458066998975
9,54,125.881,272.409,1.37597,-1.53918,2.0645504385458833
10,54,242.121,273.008,0.250891,-2.99235,3.0028494495030884
11,54,279.751,273.909,2.95422,-1.05803,3.1379680191646315
12,54,488.969,275.024,3.58995,-1.20094,3.7854983669392857
13,54,479.851,275.633,5.57417,-2.05822,5.942023288182233
14,54,507.833,276.258,5.71571,-2.39433,6.196947389884797
15,54,279.506,275.779,4.8282,-2.04534,5.24356090415664
16,54,321.309,275.894,5.87394,-1.11533,5.978890543612586
17,54,181.122,275.388,7.98619,-2.79688,8.46178281749774
18,54,62.4904,274.203,7.57764,-1.89656,7.81137425829796
19,54,0.0,271.963,8.95155,-2.4075,9.26964420312344
20,54,17.2139,271.053,10.0888,-4.2878,10.962167407953594
21,54,15.8184,269.839,8.85259,-3.98117,9.706599006706725
22,54,11.6357,268.849,7.553,-3.6602,8.39314440719329
23,54,8.99707,268.213,8.61356,-5.05519,9.987410165288095
24,54,11.4834,267.264,4.36199,-3.57776,5.641571002628612
1,55,22.748,271.312,0.59961,-2.611,2.678964940438751
2,55,23.251,271.163,-0.423434,-3.90217,3.925076694952087
3,55,24.8066,271.204,1.17338,-1.97884,2.300571313826198
4,55,25.4922,270.749,1.54463,-2.77448,3.1754717928679512
5,55,25.7002,270.125,1.96248,-1.93259,2.75431150353405
6,55,25.7959,270.5,2.78369,-0.667198,2.8625309059124584
7,55,0.0,270.149,0.734043,-0.734228,1.0382243889607872
8,55,16.957,270.981,1.4087,-2.97116,3.2881951638550895
9,55,114.717,272.528,0.432613,-2.32092,2.3608946724004864
10,55,198.504,273.663,2.91349,-2.58024,3.8917942440087963
11,55,396.297,275.072,4.11047,-1.12541,4.261749791928193
12,55,482.828,276.072,2.54649,-2.58424,3.6280721737170554
13,55,370.304,276.072,4.09614,-0.919544,4.198085762289284
14,55,328.02,276.125,5.54676,-2.71172,6.174137336988869
15,55,272.349,276.186,4.05818,-2.99749,5.045173060708621
16,55,272.512,276.554,4.54484,-4.18613,6.1789363973502756
17,55,234.661,275.954,7.52086,-5.06934,9.06981494713095
18,55,67.8029,273.197,6.60206,-4.77693,8.149003403392344
19,55,1.10059,272.822,8.33241,-3.35672,8.983130053967825
20,55,11.915,271.742,10.163,-4.27364,11.02499740814482
21,55,10.0078,270.679,8.20708,-3.56076,8.946237974925548
22,55,7.8291,270.275,6.66823,-5.66508,8.749767010572338
23,55,7.77051,269.464,6.45633,-6.64503,9.26502135830242
24,55,9.47266,269.026,3.7116,-4.94886,6.186048000104751
1,56,22.2266,270.939,1.40576,-1.215,1.858059788489057
2,56,22.5693,270.415,0.832913,-0.538401,0.9917760343797384
3,56,23.3906,270.959,3.27885,0.0299492,3.2789867759844102
4,56,23.5791,271.049,9.40498,-0.638247,9.42661169420959
5,56,24.6094,270.43,10.4957,0.0805893,10.496009390490963
6,56,25.3086,269.503,10.9023,0.0730362,10.902544637675668
7,56,0.0,269.118,1.61197,0.0313969,1.6122757351736117
8,56,23.4141,271.176,2.58204,0.22806,2.592092190721619
9,56,131.549,272.011,2.46533,-1.77747,3.039284720094516
10,56,254.941,273.44,1.51603,0.886065,1.7559778316154793
11,56,382.079,275.102,3.77063,1.73054,4.148785278668926
12,56,519.25,276.032,6.20567,-3.84254,7.299003616967181
13,56,561.913,276.538,6.93305,-1.77501,7.1566642231279785
14,56,557.614,277.602,5.53895,-2.49541,6.075116309224046
15,56,436.803,276.854,5.77888,-3.44378,6.727189215623416
16,56,275.934,276.977,4.80851,-1.48399,5.032295176179553
17,56,206.223,276.354,7.97545,-3.71924,8.800031186314058
18,56,74.3615,275.097,5.82813,-1.83211,6.109314720081132
19,56,0.0,272.975,7.87929,-3.44314,8.598745487784832
20,56,17.1992,271.852,10.2431,-5.41524,11.586454240517243
21,56,17.1611,270.66,9.37798,-5.48654,10.865018640204903
22,56,14.4355,269.534,8.8362,-3.24272,9.412420700244969
23,56,8.80859,268.907,9.10282,-4.13429,9.997684019636747
24,56,6.65039,268.095,5.15887,-3.98987,6.521733074405913
1,57,22.2949,271.625,0.465333,-0.779943,0.908210264276946
2,57,22.1094,271.261,0.959867,-1.99543,2.214291205462597
3,57,24.1299,271.247,2.37065,-1.60238,2.8613987989967424
4,57,24.4775,271.0,2.09443,-1.21295,2.4203067424192333
5,57,24.1934,270.29,0.212477,-1.3447,1.3613833279164984
6,57,24.7051,270.525,0.351071,-0.944054,1.007218348699526
7,57,0.0,270.301,0.305332,-0.539892,0.6202507572651564
8,57,16.3867,270.89,1.13869,-0.776823,1.3784298638048293
9,57,101.436,272.372,1.43164,-1.10168,1.8064583892246175
10,57,236.996,273.707,2.03556,-0.102217,2.038124831478435
11,57,403.719,275.11,4.35705,-1.85491,4.735459408610742
12,57,458.157,276.11,2.94932,-0.941174,3.0958515727786433
13,57,344.523,276.122,3.47602,-0.979115,3.6112852592428917
14,57,262.349,275.747,4.67616,-2.05107,5.1062080343930365
15,57,231.224,276.374,4.42878,-3.07073,5.389199849820008
16,57,139.778,276.185,2.75724,-1.00108,2.9333485275364057
17,57,108.755,275.778,9.77477,-7.64746,12.410873176553695
18,57,51.4865,273.982,7.11671,-5.00838,8.702380791972965
19,57,0.962891,273.085,8.33632,-3.30154,8.96629229470019
20,57,11.9902,271.529,8.81538,-3.99581,9.67870973324957
21,57,9.74121,270.692,8.05865,-3.11838,8.640956755296255
22,57,7.59082,270.482,7.05007,-4.53569,8.383076450862177
23,57,9.59082,270.122,7.33329,-6.95558,10.10728625104187
24,57,21.0088,269.735,6.80242,-4.9596,8.418464825394235
1,58,23.3574,272.095,-0.742675,-7.11197,7.150642169520511
2,58,23.2793,272.33,1.01504,-8.56135,8.621311966522264
3,58,23.8906,272.204,1.00541,-7.5555,7.622101384664206
4,58,23.4717,271.97,0.772167,-6.8985,6.9415808088567985
5,58,24.4688,271.875,-0.524828,-6.02048,6.043312325205772
6,58,25.7256,271.53,-0.211917,-5.50704,5.511115892130104
7,58,0.0,270.914,3.16813,-4.57212,5.562493055393418
8,58,14.4219,271.75,3.99757,-4.75534,6.2123928095782865
9,58,114.139,272.917,3.67871,-1.20959,3.872468880727126
10,58,248.199,273.653,2.91398,-2.10759,3.596277943721814
11,58,265.344,273.998,3.00646,-0.914476,3.1424621057661146
12,58,209.25,274.093,1.96739,-0.849377,2.142910334155165
13,58,187.851,274.299,2.55952,-0.915638,2.7183700221721105
14,58,186.27,274.424,3.43153,-2.45976,4.222063168463968
15,58,224.24,276.055,3.06892,-3.65129,4.769715780893029
16,58,271.731,275.797,4.85392,-5.35313,7.226101311447273
17,58,96.7781,274.055,8.59801,-8.3501,11.985405540493822
18,58,89.2365,272.498,7.7793,-6.42781,10.091295748619203
19,58,2.60254,271.137,6.71523,-4.44949,8.055574170287304
20,58,12.0166,271.123,7.20601,-6.34932,9.604188908101506
21,58,16.1689,270.528,7.85845,-6.20627,10.013641880724515
22,58,23.7148,270.528,7.23952,-6.3062,9.600979547442021
23,58,17.1211,270.515,5.90262,-7.89015,9.853699299598095
24,58,19.0986,270.264,5.51141,-6.64905,8.636290065218976
1,59,23.8516,272.173,-1.68896,-7.0485,7.248029948310092
2,59,23.5312,272.395,3.52578,-8.31086,9.02781914683718
3,59,24.168,272.52,3.90288,-6.89339,7.921571686635172
4,59,24.0889,272.404,1.1999,-6.47516,6.585397257235132
5,59,25.1221,272.057,-0.54143,-5.41502,5.4420205847920124
6,59,25.792,271.614,4.4458,-5.7336,7.255295073255119
7,59,0.0,271.266,3.65738,-4.59751,5.874821415541072
8,59,12.9512,271.778,3.47902,-3.90231,5.227963608949473
9,59,114.866,273.471,3.67236,-1.05579,3.8211150851158617
10,59,233.191,274.06,3.43107,-1.09294,3.600938653809587
11,59,209.204,274.205,1.81018,0.855055,2.0019667043747256
12,59,200.407,274.484,0.423933,1.14769,1.2234833568908896
13,59,181.507,274.182,2.20405,-0.184193,2.211733135744229
14,59,157.505,274.636,2.07215,-1.2459,2.4178652635124234
15,59,182.834,275.977,3.79304,-1.83147,4.212058262002082
16,59,219.184,272.899,4.22404,-5.72569,7.115197811565045
17,59,147.552,274.089,7.98912,-9.27051,12.237989787318012
18,59,87.4825,272.463,7.37696,-7.22273,10.324115821439626
19,59,3.22363,271.713,7.40956,-5.92996,9.490311111612728
20,59,18.3662,271.616,7.17768,-7.07442,10.07802106163705
21,59,21.1719,271.089,7.41412,-7.48459,10.535096717282665
22,59,21.8027,270.722,6.76003,-7.42876,10.044126678736186
23,59,19.8203,271.052,6.36454,-9.09913,11.104122485297973
24,59,20.1758,270.81,5.99383,-8.02405,10.015556722988494
1,60,21.4746,271.376,-0.187987,-2.60074,2.607525198299913
2,60,21.1289,271.023,-0.591891,-3.71076,3.7576687897526306
3,60,22.1377,270.892,-0.795366,-2.67855,2.794143370776811
4,60,22.3301,270.773,-0.0120125,-2.69049,2.690516816571911
5,60,22.3203,270.14,-0.155687,-2.74754,2.7519474002184343
6,60,23.2021,269.675,0.171872,-1.5754,1.5847476595294279
7,60,0.0,269.846,1.7023,-1.09067,2.0217285522295025
8,60,14.6113,270.781,1.37745,-0.977995,1.6893320344221854
9,60,107.753,271.873,1.41552,-0.380005,1.4656400207503204
10,60,250.637,273.247,5.50577,-4.0236,6.819300569185963
11,60,419.266,274.861,4.83117,-1.83977,5.169618672764946
12,60,462.11,275.977,1.72569,-0.335705,1.758039767219445
13,60,326.398,276.227,3.373,-2.4088,4.144809578255677
14,60,232.802,276.318,3.42274,-3.00127,4.552227006696833
15,60,173.865,275.599,2.60896,-1.51458,3.016724193226819
16,60,229.45,276.988,5.12833,-1.00889,5.22662679182281
17,60,106.841,275.563,7.00621,-8.67676,11.152270740154222
18,60,32.1661,274.354,5.89161,-4.55037,7.444255203107964
19,60,0.723633,273.096,6.56483,-4.26639,7.829372679915038
20,60,9.02148,271.5,6.22456,-5.37422,8.223587283053547
21,60,6.94727,270.655,4.91021,-4.3674,6.571479666262386
22,60,9.46289,270.384,4.86843,-3.85503,6.209900721090475
23,60,11.9053,270.222,4.30204,-4.50831,6.23156539063019
24,60,17.6963,269.751,3.12176,-4.16175,5.2024560123176435
1,61,23.7646,271.492,0.53711,-1.14957,1.26885709873098
2,61,22.2139,271.273,1.55508,-1.65315,2.2696208337297223
3,61,23.4307,271.473,3.24467,-2.32503,3.9916973720210804
4,61,23.8076,271.469,1.54658,-2.55817,2.989338295559738
5,61,24.9189,271.067,1.2867,-2.1616,2.515573781466169
6,61,25.2031,270.831,0.906735,-1.61056,1.8482618520721028
7,61,0.0,269.822,2.18717,-1.30259,2.5456734505823797
8,61,20.9375,271.214,4.66847,-1.3696,4.865225205568597
9,61,129.378,272.161,1.46045,0.0531006,1.4614150253163405
10,61,228.137,273.308,2.51993,-2.29899,3.4110705394347973
11,61,350.626,275.058,7.49182,-3.04387,8.086563639105302
12,61,516.875,276.031,7.06309,-2.35572,7.445579699828617
13,61,544.648,277.147,5.02778,-2.28673,5.523378116814021
14,61,524.442,277.906,4.75477,-2.81084,5.5234644253855745
15,61,365.959,277.241,5.18513,-3.35149,6.173982372585785
16,61,196.856,276.875,5.455,-3.19883,6.3237282016939975
17,61,119.872,276.143,6.86998,-3.45215,7.688560647019701
18,61,54.7677,275.027,5.52003,-0.865797,5.587516053320026
19,61,0.0,273.152,6.74257,-3.85574,7.767173305167073
20,61,16.4844,272.209,8.46968,-4.55782,9.618170431781712
21,61,19.2432,270.718,7.544,-3.97824,8.528676890209875
22,61,17.2139,269.745,7.4905,-2.14311,7.791053248573006
23,61,11.665,269.866,6.31864,-5.50636,8.381241668106224
24,61,7.77832,268.844,4.93426,-3.3512,5.964684667909948
1,62,23.3193,271.291,3.04932,-1.88151,3.5830758214835474
2,62,21.7188,271.063,2.72696,-1.74934,3.2398304395755035
3,62,22.7158,271.291,2.50444,-2.96224,3.8790572992932186
4,62,23.498,271.238,2.04853,-3.31061,3.8931495903702444
5,62,24.123,270.892,2.10017,-2.82322,3.518705045510351
6,62,24.5928,270.477,0.979978,-2.21017,2.417686561443398
7,62,0.0,269.82,2.17203,-1.49497,2.636787746823775
8,62,21.2344,271.084,1.55568,0.344759,1.5934236820384589
9,62,131.921,272.284,1.78369,0.851929,1.9766975077489728
10,62,220.879,273.375,2.29874,-2.86101,3.670093160629577
11,62,339.063,274.961,7.50646,-3.33342,8.213320316899859
12,62,522.032,276.118,3.77061,-3.89332,5.419911474784437
13,62,552.023,277.023,4.8896,-1.20177,5.035120583749708
14,62,539.77,278.0,4.59266,-2.75175,5.3539381709261455
15,62,354.99,277.239,5.21199,-3.58196,6.324181939326224
16,62,195.45,276.482,5.705,-2.69981,6.311576588785087
17,62,136.645,275.96,6.09899,-4.02735,7.308708986038506
18,62,54.1466,274.784,4.54444,-0.704664,4.59874833693865
19,62,0.0,273.084,6.27284,-3.79373,7.3308191205689965
20,62,15.7021,272.084,8.50581,-4.60713,9.673388785374028
21,62,18.749,270.614,7.31744,-3.77023,8.231619670909243
22,62,17.1025,269.585,7.84987,-2.27397,8.172600478293308
23,62,11.3574,269.682,5.43876,-4.18019,6.8595990242651945
24,62,6.25293,268.75,5.76336,-4.30433,7.193300719315159
1,63,22.2285,271.235,0.298829,-2.14518,2.165893811718617
2,63,20.9385,271.1,0.494046,-0.718576,0.8720280487988904
3,63,21.3604,270.875,3.27983,-0.0970039,3.2812641749050333
4,63,21.2539,270.74,0.445019,-0.488344,0.6606979436149321
5,63,21.9404,270.426,0.358961,-0.138649,0.38480715263882503
6,63,22.9062,270.71,0.538083,0.633583,0.8312404783081728
7,63,0.0,270.548,0.641758,0.578272,0.8638586901501889
8,63,13.1953,270.883,0.87599,-1.73141,1.9403966265173724
9,63,115.506,272.207,0.808102,-2.36682,2.5009729616299334
10,63,250.793,273.258,1.95304,-3.01042,3.588452844611449
11,63,407.797,274.5,3.33898,-2.05998,3.9233028229796383
12,63,377.407,275.21,1.91417,-0.955334,2.1393246225049625
13,63,266.773,275.283,3.31684,-2.12853,3.9410744152451627
14,63,255.395,274.743,5.25038,-3.67216,6.4071248786019455
15,63,318.084,275.265,4.2447,-3.18743,5.30821891927038
16,63,232.059,275.346,5.52189,-1.25352,5.662383028593173
17,63,160.505,273.507,7.97203,-8.15283,11.402714559691479
18,63,39.5021,272.959,6.63917,-5.59334,8.681245915449004
19,63,1.53613,271.709,7.36171,-5.68533,9.301491887487728
20,63,11.6133,270.459,7.51167,-5.94307,9.578374977719342
21,63,9.56543,270.209,6.09869,-5.08957,7.9434087456834295
22,63,9.6543,269.809,6.78444,-5.19829,8.546978708157638
23,63,20.4873,269.699,6.36942,-6.93995,9.41978859311078
24,63,15.8076,269.434,5.34246,-5.7428,7.843572571959795
1,64,21.3672,272.466,3.40674,-2.77018,4.390874020055688
2,64,20.1172,272.401,2.75137,-3.2801,4.2812489867911205
3,64,21.4824,272.487,1.77885,-2.53011,3.0928569211329515
4,64,21.5684,272.695,2.42842,-2.54547,3.518045084603095
5,64,22.2383,272.609,1.84236,-1.42234,2.327518301797002
6,64,23.6289,272.286,1.68164,-0.618858,1.7918979641050994
7,64,0.0,271.781,3.35318,-0.0408688,3.3534290466943597
8,64,20.2734,272.265,1.00343,-1.74899,2.0163922696241423
9,64,123.089,273.492,4.80078,-1.77356,5.117910089284492
10,64,223.223,274.333,5.86173,-0.406904,5.875836064605274
11,64,186.344,273.554,5.2091,-2.52922,5.79065424787217
12,64,409.61,275.09,2.13975,2.4265,3.2351865962413977
13,64,582.194,276.833,3.18501,-0.768177,3.27633707109464
14,64,570.677,278.195,3.19081,-1.73955,3.6341852812700677
15,64,314.428,277.708,3.5987,-3.60393,5.093029858041282
16,64,158.543,276.57,3.73966,-3.95615,5.443912172151568
17,64,144.739,276.406,4.5736,-2.78174,5.353120061011149
18,64,42.8888,275.457,4.74805,-3.57332,5.942440123795948
19,64,0.0,273.604,5.58241,-4.12576,6.941555804407251
20,64,9.9082,272.609,7.40522,-4.75948,8.802836651829908
21,64,16.3203,271.32,6.64165,-3.90256,7.70334273391104
22,64,17.4209,270.398,6.82448,-2.71733,7.345570747008023
23,64,14.2178,269.905,6.41629,-3.5503,7.333035350664826
24,64,8.70312,269.656,6.55828,-2.98499,7.2056368114483815
1,65,29.0713,275.484,6.896,-6.49918,9.475977874203801
2,65,28.6572,274.946,4.46817,-5.59211,7.157949245489241
3,65,29.9072,275.513,0.150923,-3.70833,3.711399889641239
4,65,30.9268,275.573,-2.01787,-1.63629,2.5979307729421888
5,65,33.79,274.683,2.48982,1.96682,3.1729457204307794
6,65,30.2002,275.222,1.70898,-2.85421,3.3267292292129818
7,65,0.0,274.791,4.79703,-2.30259,5.321035381295637
8,65,19.9355,275.489,2.10548,-1.88376,2.825172166081211
9,65,110.702,276.062,2.66796,0.0,2.66796
10,65,244.832,276.451,0.432531,-6.03044,6.045931661833517
11,65,326.829,277.019,-1.11023,-5.51213,5.62282738395907
12,65,392.516,276.874,-2.31288,-5.66041,6.114708109345858
13,65,426.976,277.3,-3.47368,-4.31701,5.54103131939353
14,65,436.083,276.646,-1.85949,-3.6458,4.09262271655964
15,65,418.053,276.711,-1.97844,-4.04924,4.506724909643365
16,65,319.215,276.651,-0.772544,-2.39756,2.5189518029402627
17,65,185.622,276.388,1.32018,-4.69629,4.878320919794023
18,65,19.0568,275.953,0.488776,-3.48982,3.5238821788726136
19,65,0.0,275.295,0.607803,-6.38162,6.41049906880962
20,65,17.3779,274.69,4.88179,0.421675,4.899967694763405
21,65,17.498,274.196,5.56158,0.796663,5.618348870617505
22,65,20.6641,272.349,8.72389,-0.167526,8.72549836357649
23,65,20.3594,271.14,10.8401,-4.48976,11.733103292292283
24,65,20.3076,270.355,9.4743,-2.03577,9.690547971239809
1,66,29.3242,270.917,3.34815,0.209803,3.3547169360929696
2,66,28.9873,270.741,0.964749,-2.50471,2.6840850987070066
3,66,31.4062,270.366,0.131392,-1.95052,1.9549404410528726
4,66,33.0264,269.946,0.507519,2.9223,2.966043294586409
5,66,32.6055,269.674,0.628492,0.354027,0.721344100130444
6,66,35.1689,269.446,1.17285,1.00224,1.5427450016447954
7,66,0.0,269.071,0.423008,-0.506689,0.6600526575849839
8,66,19.8555,269.658,1.97218,0.138704,1.9770515299344122
9,66,136.51,270.152,1.85937,0.0731201,1.8608071759115747
10,66,267.574,270.889,4.76261,-2.34392,5.308146096190269
11,66,334.297,271.88,-0.0867968,3.75105,3.752054075701767
12,66,391.594,273.152,0.165632,0.0568733,0.1751243320526591
13,66,428.929,274.555,0.39448,2.93397,2.9603706577555453
14,66,327.677,274.908,1.77723,4.05635,4.428602691075369
15,66,330.662,275.998,5.44343,2.37507,5.939014031790125
16,66,244.293,274.908,6.57902,1.60049,6.770898935924239
17,66,115.114,274.527,6.29772,1.46387,6.465616179089198
18,66,41.6896,273.327,2.65772,1.34075,2.9767576590814375
19,66,0.0,272.378,5.46718,-3.22244,6.346193875544617
20,66,17.8955,270.517,5.8105,-3.95088,7.0264758609419555
21,66,22.5068,268.975,5.81744,-3.82248,6.960887982434426
22,66,25.3125,267.988,4.75026,-3.20219,5.728786159711323
23,66,31.5273,267.351,5.97293,-2.61183,6.519014398956333
24,66,37.2305,266.614,4.86883,-2.40003,5.428227111110957
1,67,29.3291,269.002,6.24268,2.16244,6.606602783276743
2,67,29.248,268.943,3.12979,-0.27424,3.141781822740083
3,67,30.7803,268.472,3.32182,1.04509,3.4823413417555726
4,67,32.624,268.033,2.55342,-0.573305,2.616989170674002
5,67,33.1357,267.738,7.53572,6.40627,9.890772024028257
6,67,32.3125,267.304,7.0166,-2.71261,7.5226942362494045
7,67,0.0,267.018,7.42545,-2.52817,7.844039217864735
8,67,20.0645,267.377,6.09767,3.63919,7.101076206111297
9,67,132.096,268.128,5.68994,3.86462,6.878277760311806
10,67,277.574,269.262,5.79825,-2.11198,6.17091262155769
11,67,369.016,270.458,0.403438,-0.640551,0.7570124196108015
12,67,421.0,271.724,0.371199,2.08959,2.1223041878347693
13,67,451.023,272.855,1.19624,0.0365105,1.1967970396897922
14,67,412.661,273.325,4.14296,1.33076,4.35144111062071
15,67,414.365,273.692,5.43659,0.712963,5.483140256045709
16,67,272.043,273.585,5.98722,0.745995,6.03351571377957
17,67,154.817,272.075,9.49498,1.54199,9.619375154369434
18,67,48.4279,271.209,7.20313,1.5136,7.36043930461355
19,67,0.0,270.405,7.37148,1.86838,7.604575018684476
20,67,18.3545,268.667,10.8447,-2.62618,11.158151257372342
21,67,31.5068,267.207,10.0167,-1.44601,10.120534759097467
22,67,31.1875,266.215,8.59596,-1.14262,8.671568992172062
23,67,32.6191,265.137,9.98661,-2.18214,10.222236265695486
24,67,36.0723,264.339,8.37664,-1.97913,8.60726746688518
1,68,29.5371,275.422,6.21045,3.03793,6.913660961270809
2,68,27.8926,274.997,9.2958,1.78191,9.465046269728425
3,68,28.8984,275.072,8.19584,2.31804,8.517341295686114
4,68,29.8955,274.872,2.34053,-1.90582,3.018315847173718
5,68,30.5225,274.847,1.91463,0.0,1.91463
6,68,32.8721,274.424,1.51904,-2.59982,3.0110706657267277
7,68,0.0,274.323,2.69107,-0.826025,2.8149911270774903
8,68,20.3594,275.048,2.09962,-3.41061,4.0050798639353
9,68,118.643,275.75,2.44775,-3.23108,4.053561153960798
10,68,249.254,276.775,6.46183,-4.43034,7.834740548639757
11,68,313.297,276.978,3.50256,-3.32073,4.82650746259653
12,68,338.782,277.252,7.66173,-1.14039,7.746134258131601
13,68,382.335,277.776,5.88178,0.82362,5.9391654188783125
14,68,385.958,278.127,7.97108,1.1208,8.049491226555874
15,68,359.537,278.302,5.4864,-2.99016,6.248331120035172
16,68,317.965,278.401,7.3881,0.688377,7.420100033296653
17,68,171.114,277.151,7.10192,-5.25147,8.832621629352182
18,68,38.131,275.776,5.95753,1.98821,6.280536816626426
19,68,0.0,274.078,3.87343,1.2844,4.080826304181544
20,68,16.7256,273.652,6.42964,3.12236,7.147685114720709
21,68,17.0586,272.274,4.53521,1.30692,4.7197637261307905
22,68,18.6455,271.502,5.60768,2.23091,6.035149907873043
23,68,19.0342,270.176,6.38602,-5.91749,8.706201200322676
24,68,20.6006,269.401,9.13445,1.18298,9.210733873199246
1,69,28.874,269.465,6.66065,0.63949,6.69127834442717
2,69,28.8232,269.139,6.26797,0.0905056,6.268623388315122
3,69,30.041,268.883,5.83159,-2.12532,6.206804897086745
4,69,32.3799,268.595,1.96357,4.62787,5.027204778184394
5,69,33.8018,268.379,5.2613,-2.55564,5.84915151963086
6,69,30.6846,267.911,1.56787,-1.07296,1.8998577574386986
7,69,0.0,267.749,7.8151,0.188623,7.817375943763291
8,69,21.1758,268.157,7.98829,-0.32321,7.994825941082145
9,69,135.35,268.83,5.89257,-1.98059,6.216519762133794
10,69,286.348,269.774,4.30216,3.02522,5.259328542123985
11,69,380.047,270.805,3.21887,1.72859,3.6536485141567736
12,69,440.282,271.799,3.11729,1.82933,3.614408000350818
13,69,448.21,272.674,3.5854,3.10878,4.745482720271985
14,69,435.114,273.185,6.00819,3.29219,6.8510482462321045
15,69,448.334,273.56,5.57283,2.21052,5.995234180522059
16,69,321.496,273.718,5.87785,3.3583,6.7695863619943575
17,69,121.161,273.007,7.64293,2.55176,8.057658349824719
18,69,30.5294,271.828,7.78077,1.29436,7.887696089638596
19,69,0.0,271.203,6.71815,2.676,7.231494687995006
20,69,16.3359,270.327,8.75093,1.41093,8.863943779706638
21,69,22.0918,268.209,10.4844,-1.60959,10.607234480678741
22,69,34.2627,267.219,9.053,-1.0645,9.11536994586616
23,69,36.749,265.984,10.9827,-2.13917,11.189090560849884
24,69,39.9785,265.088,8.79363,-2.46058,9.13139543078165
1,70,28.3232,271.112,5.59815,-1.75651,5.867248997835357
2,70,28.1309,270.624,5.04092,-1.89094,5.383913867253078
3,70,29.9043,270.438,6.15483,-1.3265,6.296152363062697
4,70,31.2852,270.231,-1.01592,-2.04645,2.2847431034801264
5,70,33.4043,270.049,-1.29924,-0.668922,1.4613285803281888
6,70,33.1016,269.663,1.20215,3.86991,4.052328716997178
7,70,0.0,269.466,7.99381,3.90835,8.898100810768554
8,70,17.6172,270.162,5.14161,-0.967253,5.231800049515368
9,70,118.444,270.955,1.20019,1.33142,1.7925220368240944
10,70,247.535,271.842,4.04581,3.63069,5.43603609555713
11,70,342.485,273.051,0.113887,-4.18596,4.187508969586692
12,70,417.157,274.438,0.0342846,2.78832,2.7885307701721995
13,70,427.71,275.813,1.96333,4.03065,4.483392031866051
14,70,332.364,276.745,4.28798,2.33076,4.880493280192075
15,70,308.146,277.39,5.42732,4.06453,6.780575676393561
16,70,193.246,276.898,5.51847,2.05166,5.887513897775529
17,70,117.427,276.31,7.08385,1.76855,7.301280704438092
18,70,30.549,274.52,4.67921,0.502855,4.7061522898356145
19,70,0.0,273.436,6.08925,0.950411,6.162973846400859
20,70,16.9463,271.661,6.98042,-1.04415,7.058081368112725
21,70,20.5918,269.852,4.96197,-0.17404,4.965021269088381
22,70,27.375,268.812,5.85768,0.935501,5.931911757890621
23,70,30.5068,267.988,7.03153,-0.290537,7.037529814449741
