hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
22,97,19.0527,267.132,4.33053,-6.78249,8.04709019963117
23,97,19.5322,267.133,4.16442,-6.66195,7.856460509599726
24,97,21.7197,266.463,2.9225,-5.98309,6.658706495866896
1,98,19.668,268.882,3.87814,0.222528,3.8845190912626495
2,98,18.6084,268.944,5.49929,-2.7087,6.130191366841658
3,98,5.46484,268.308,3.88828,-1.76256,4.269114558313
4,98,12.085,267.382,1.95319,-2.74849,3.3718167886467376
5,98,19.084,267.068,1.36101,-1.89136,2.33014825058407
6,98,24.5664,267.183,0.953129,1.25098,1.5727065368469098
7,98,27.2783,267.326,1.8491,-0.907106,2.059614552588906
8,98,6.73438,267.433,1.93706,-2.44923,3.122647760555135
9,98,70.3828,268.239,3.22225,-2.9711,4.382959077210281
10,98,200.481,269.258,3.77925,-2.97388,4.809022022916926
11,98,314.069,270.696,7.8328,-5.51894,9.581829395454712
12,98,367.773,271.425,7.46352,-6.34437,9.795670548119714
13,98,458.79,271.55,7.57294,-5.52981,9.377004792560363
14,98,365.311,272.007,8.74731,-5.83256,10.513524070914567
15,98,333.425,271.694,8.06793,-5.28063,9.642434738270206
16,98,165.215,271.389,6.87464,-4.71502,8.336191500319556
17,98,105.804,270.576,8.18604,-6.71431,10.587408070802788
18,98,12.4043,269.701,6.70888,-3.77341,7.697252359283798
19,98,0.0,269.15,5.6663,-3.2421,6.528259193690152
20,98,12.4922,268.912,6.51545,-5.23702,8.359274321548492
21,98,20.6934,268.651,7.16408,-3.61004,8.022246010189416
22,98,8.60938,268.675,6.20455,-3.44362,7.096122843278575
23,98,10.6006,268.026,2.22594,-4.66292,5.166975112190884
24,98,14.2236,267.569,5.36293,-3.97332,6.674450539729844
1,99,20.8232,268.609,3.44357,-0.708136,3.51562667804703
2,99,17.1455,268.493,3.95437,-2.65402,4.76244309753933
3,99,5.04785,267.744,2.94589,-1.47447,3.2942874302343443
4,99,14.5928,266.994,0.59479,-2.53462,2.603473389243685
5,99,17.5479,266.822,0.362959,-1.7898,1.8262319884617617
6,99,25.7334,266.823,0.539066,0.6084,0.8128608197938932
7,99,27.1592,266.947,2.1948,-0.851442,2.354166629481439
8,99,6.0625,267.08,2.09917,-2.36329,3.160957815757749
9,99,83.0312,268.076,3.53963,-2.6752,4.43685424336883
10,99,217.606,269.208,4.09175,-3.54321,5.412647703906102
11,99,324.944,270.487,7.25565,-7.24159,10.251101533523117
12,99,379.555,271.111,7.42641,-7.02504,10.22265877791585
13,99,442.806,271.244,7.12373,-5.77834,9.172608258750616
14,99,443.186,271.736,8.99243,-6.52983,11.113166836406263
15,99,350.706,271.244,8.38434,-5.59411,10.079247190524697
16,99,202.097,270.902,7.68616,-5.1242,9.237666436151502
17,99,105.389,269.994,8.52588,-7.37251,11.271403349827386
18,99,11.3008,269.2,6.65713,-4.65623,8.123906551025806
19,99,0.0,268.7,6.387,-3.4755,7.271373271260388
20,99,12.1943,268.608,6.49299,-5.42745,8.4626315435921
21,99,14.5957,268.244,6.1465,-4.97234,7.905923559306654
22,99,20.9521,267.987,5.15963,-4.29128,6.710951182604445
23,99,15.3506,267.737,4.75329,-5.60824,7.351606744222654
24,99,9.625,267.237,4.26039,-2.77996,5.087150533815566
1,100,18.3623,269.594,-2.2244,-2.51282,3.3559230790350365
2,100,8.50781,269.445,-2.84935,-1.64425,3.289734561480607
3,100,13.6797,269.161,-2.01505,-2.33873,3.0870834966680123
4,100,23.8115,269.286,-2.24896,-2.10982,3.0836928371678005
5,100,25.0859,269.102,-2.67903,-1.85816,3.260361993168857
6,100,25.127,268.509,-1.48437,-0.595701,1.5994417708378756
7,100,24.4932,268.319,-1.83254,-3.67957,4.11064936919947
8,100,2.68945,268.029,-2.25532,-4.11817,4.69529471399826
9,100,47.6016,268.553,-1.35001,-3.5209,3.770843912189949
10,100,156.106,269.88,0.0341291,-4.88208,4.882199291494235
11,100,253.507,270.819,3.95975,-9.27284,10.082915338735122
12,100,339.898,271.654,4.87172,-9.15639,10.371746891941589
13,100,304.572,271.955,5.42841,-9.14992,10.639016455222729
14,100,272.498,272.179,8.3645,-9.45854,12.626513342233476
15,100,177.503,272.105,7.47809,-9.21471,11.867295834864825
16,100,140.988,271.529,6.02308,-8.38788,10.326375142362394
17,100,70.6629,271.069,5.8169,-10.2456,11.781708066744821
18,100,10.0781,270.279,2.66298,-8.7617,9.157447754172555
19,100,0.0,270.08,1.73173,-6.57316,6.797449608382544
20,100,21.8555,269.779,2.45686,-8.7546,9.092809368924437
21,100,25.9775,269.319,1.64943,-9.32879,9.473486274281502
22,100,26.1035,268.944,1.00045,-7.386,7.4534486113811775
23,100,24.6484,268.694,1.70641,-7.58285,7.772480248324855
24,100,20.5117,268.121,-1.08238,-4.78973,4.910505059288708
1,101,20.9102,268.665,5.05881,-1.07532,5.1718344635631945
2,101,15.9453,268.79,3.92312,-0.589563,3.9671721749085957
3,101,5.73047,267.961,3.15585,-2.21764,3.8571124422422534
4,101,14.2256,267.092,3.03717,-2.83247,4.152985421332466
5,101,18.4023,266.823,1.81804,-1.94019,2.658873196995299
6,101,26.2305,266.842,1.40918,0.329103,1.4470995325163367
7,101,27.375,267.0,2.21922,-0.571169,2.291543461285646
8,101,5.45508,266.948,0.891166,-2.15137,2.3286411738299226
9,101,71.0469,267.961,2.28866,-2.56875,3.4404129342420515
10,101,198.637,269.342,3.27143,-3.45239,4.75618029063239
11,101,303.272,270.66,7.15018,-6.80409,9.870193248386782
12,101,370.008,271.185,7.30727,-6.47133,9.760855844740256
13,101,449.743,271.429,6.96455,-5.82668,9.080482174692046
14,101,439.936,271.948,9.59204,-6.43119,11.548481985858576
15,101,367.628,271.428,8.31793,-5.43688,9.9371838877672
16,101,185.051,271.093,7.3512,-4.77948,8.768327691777948
17,101,107.702,270.217,7.41358,-6.31001,9.735368232198514
18,101,13.209,269.329,6.12295,-3.5156,7.060450414987701
19,101,0.0,268.842,5.34501,-2.18351,5.7738070473648495
20,101,10.0127,268.777,5.21858,-3.89522,6.512013211350235
21,101,12.5811,268.48,4.90822,-4.28094,6.512838924155886
22,101,18.5771,268.303,5.15767,-3.95925,6.502093539114922
23,101,14.8945,268.087,5.05309,-5.41292,7.404959248672474
24,101,8.64648,267.455,2.20375,-2.82684,3.5843463069435684
1,102,19.0127,267.841,4.92306,-2.34583,5.453387768396816
2,102,19.0889,267.864,3.22878,-1.10714,3.413323785989252
3,102,10.165,267.364,3.80136,-0.699083,3.865107358209989
4,102,10.5713,266.548,2.74225,-2.29439,3.5754944461710463
5,102,18.5176,266.337,1.13542,-1.65601,2.0078714342556894
6,102,25.1533,266.336,1.79688,0.381838,1.837002447642354
7,102,27.5195,266.653,2.60398,1.89758,3.2220368863189632
8,102,7.35938,266.696,2.96734,-1.44727,3.301468934959104
9,102,81.5469,267.173,4.49276,-3.41641,5.644178390669452
10,102,202.152,268.277,4.88179,-2.7893,5.622461035356314
11,102,329.757,269.63,8.54178,-3.25722,9.141744237113615
12,102,338.898,270.196,8.55434,-5.3893,10.110454358019723
13,102,437.478,270.614,9.00166,-5.5801,10.590911139538466
14,102,427.842,270.696,10.2776,-5.12748,11.485648127572079
15,102,348.659,270.821,9.98785,-5.45153,11.378766495688362
16,102,197.472,270.342,8.83949,-5.18475,10.24783957830137
17,102,101.179,269.548,10.1509,-6.38912,11.994232996919811
18,102,10.043,268.63,8.37588,-4.24705,9.391102143885988
19,102,0.0,268.091,7.6204,-4.24503,8.723002686053697
20,102,19.6113,267.755,8.55061,-5.59835,10.220296184289378
21,102,12.7754,267.467,8.35451,-4.26824,9.381668830101603
22,102,9.47168,267.489,5.87349,-3.58229,6.87973011274425
23,102,13.5742,267.028,4.14782,-4.03499,5.786670463444414
24,102,9.72461,266.489,4.2516,-2.12664,4.753809025360611
1,103,18.7119,269.03,2.28634,-1.0138,2.5010279957649413
2,103,11.6807,269.077,-1.08567,-1.65792,1.9817613567985426
3,103,6.42383,268.665,-0.941803,-0.695177,1.1705827404066746
4,103,17.6475,268.537,-1.31537,-2.49067,2.8166709580282894
5,103,26.7598,268.279,-2.02181,-2.89429,3.5305283287632743
6,103,27.6211,267.911,-1.48828,-0.966795,1.7747309459253253
7,103,24.3291,267.791,-1.13527,-2.20886,2.4835258147440302
8,103,3.98828,268.165,1.03179,-3.46876,3.618962080721488
9,103,72.2109,268.739,0.91561,-3.35,3.472872251048115
10,103,168.637,269.364,2.71186,-5.20532,5.869373131945182
11,103,336.569,271.026,5.37967,-7.38613,9.137601746946515
12,103,440.101,271.647,5.65297,-7.14418,9.110179893575099
13,103,454.665,272.103,6.0749,-6.45119,8.86127882566055
14,103,446.732,272.488,7.60766,-7.84623,10.928852450669284
15,103,252.331,272.151,7.27203,-6.5653,9.79722330106342
16,103,151.722,271.739,6.74183,-6.94842,9.681570752997677
17,103,84.1785,271.114,6.64112,-8.30806,10.6361805089045
18,103,13.8418,270.364,5.41006,-6.44627,8.415648882676843
19,103,0.0,269.738,3.6536,-5.2255,6.376099372657237
20,103,23.2139,269.537,4.37776,-6.74776,8.043447496888383
21,103,25.499,269.412,4.02345,-5.87176,7.11798534699953
22,103,22.7998,268.989,3.17818,-6.51979,7.253171013873863
23,103,21.3643,268.75,4.37633,-6.74886,8.043592205507437
24,103,25.4297,268.372,1.53578,-4.1784,4.451701558775026
1,104,19.6699,268.483,2.58127,0.630732,2.6572123868302286
2,104,16.9922,268.5,1.96706,-0.156946,1.9733111996124686
3,104,6.91309,267.897,-0.96817,-0.582872,1.1300853584061692
4,104,7.05078,267.647,-0.81146,-2.56196,2.687397695392329
5,104,24.7949,267.75,-1.54231,-3.23511,3.5839443143274425
6,104,26.7998,267.628,-1.49218,0.58008,1.6009665701694087
7,104,23.5322,267.022,-1.99465,-1.08777,2.2719753949812045
8,104,4.32227,267.397,0.893119,-1.76075,1.9743105405839783
9,104,63.8906,268.108,2.88827,-2.57852,3.871804357570253
10,104,187.684,269.289,2.46089,-2.05005,3.2029181373553715
11,104,292.882,270.835,5.37967,-5.42421,7.639561730426688
12,104,436.758,271.875,5.73696,-5.52211,7.962814131555501
13,104,434.072,272.129,5.38544,-5.74904,7.877463101481339
14,104,375.764,272.625,7.65649,-7.3853,10.637880202845865
15,104,255.19,272.25,6.44977,-6.09655,8.875103095480075
16,104,134.98,271.772,5.48011,-6.18377,8.262603525826469
17,104,77.4051,271.147,6.27295,-6.96724,9.375091195295116
18,104,11.4316,270.125,5.67275,-5.81345,8.122579237225082
19,104,0.0,269.483,4.50517,-3.96769,6.003259170234116
20,104,16.4531,269.022,4.08381,-5.02706,6.476792134977005
21,104,21.2646,268.858,3.85842,-5.44304,6.671887989017801
22,104,21.8301,268.625,3.20846,-5.64772,6.495456625211195
23,104,16.6143,268.147,4.09899,-6.62288,7.788726373066395
24,104,19.332,267.979,3.43422,-4.48211,5.64651902152999
1,105,18.8135,267.702,5.22775,-0.91419,5.307081440735577
2,105,12.8721,267.809,1.71706,-5.5837,5.841746377034868
3,105,12.7344,267.309,-0.62735,0.760878,0.9861558463975154
4,105,9.41211,266.823,1.09186,-1.42232,1.7930846165198118
5,105,11.6523,266.765,1.08952,-1.85816,2.154022380570824
6,105,26.4189,266.378,1.08204,2.36328,2.599211980581807
7,105,27.623,266.003,1.19187,-0.0291767,1.192227065924478
8,105,9.83594,266.097,2.73882,-0.797859,2.8526678699562975
9,105,73.375,267.022,3.06991,-1.97598,3.6508689881314558
10,105,192.527,268.296,4.01655,-2.48462,4.7229239298235575
11,105,314.1,269.41,7.34354,-4.2289,8.474147446298064
12,105,332.414,270.054,7.06215,-5.6515,9.04507683065766
13,105,412.868,270.784,8.31709,-6.64211,10.64385321771209
14,105,426.279,270.659,10.0012,-6.41655,11.882597163183647
15,105,357.003,270.836,9.36773,-5.75133,10.992368358174684
16,105,195.933,270.253,7.27991,-5.29608,9.002530365097359
17,105,90.2723,269.504,9.4712,-6.98189,11.766495545067784
18,105,10.5234,268.628,7.92666,-4.88279,9.3098644963125
19,105,0.0,268.147,7.54814,-3.62003,8.371322157252102
20,105,21.5586,267.628,8.18147,-5.32296,9.7606533860444
21,105,24.7256,267.327,5.34084,-4.07195,6.716051571280555
22,105,24.3389,267.16,5.16158,-4.08425,6.582021434096063
23,105,20.6572,266.878,5.87633,-4.26058,7.258360435063831
24,105,18.6523,266.448,6.59242,-2.9284,7.213565555008147
1,106,19.9062,269.96,-1.45975,-2.50501,2.8993008058150846
2,106,8.78613,269.94,-2.77513,-1.40695,3.1114072088686813
3,106,5.37402,269.544,-3.53262,-2.93639,4.593668500936914
4,106,11.4521,269.085,-3.47455,-2.21528,4.120675088004391
5,106,25.1299,268.852,-4.37728,-2.78003,5.185474616590076
6,106,22.001,268.602,-4.35156,-2.91406,5.237157637230333
7,106,14.1611,267.939,-1.87356,-3.17566,3.6871457130414576
8,106,2.45117,268.439,-1.0102,-4.08009,4.203289003637509
9,106,75.3203,268.977,-1.57072,-3.83829,4.147243836875281
10,106,146.559,269.247,1.27339,-4.93091,5.09268058297396
11,106,328.444,271.249,3.4744,-7.25527,8.044277353056643
12,106,284.133,271.509,4.80336,-7.49818,8.904772349813328
13,106,442.806,272.727,7.10419,-9.90432,12.188727177950124
14,106,327.545,272.942,7.15161,-9.86186,12.18202808450629
15,106,193.55,273.17,8.37848,-10.7596,13.637005509656436
16,106,142.355,273.024,8.06995,-10.1135,12.938584746891756
17,106,66.7098,272.792,6.81788,-11.4292,13.308271876333155
18,106,9.57227,271.896,3.63271,-10.2431,10.86819578191799
19,106,0.0,270.934,1.25517,-8.29386,8.388299316816253
20,106,21.165,270.937,3.43049,-10.1325,10.69746782608389
21,106,24.8379,270.917,1.30568,-7.55926,7.671193649621942
22,106,21.0146,270.278,0.418416,-7.40358,7.415394039796941
23,106,25.7217,269.917,1.35973,-7.76644,7.884570752203318
24,106,17.4912,269.437,-1.15563,-5.64031,5.7574801426492135
1,107,19.7021,267.584,6.14865,-0.04212,6.1487942652929926
2,107,15.8193,267.39,3.05007,-6.95773,7.596902905645168
3,107,16.9326,267.125,1.06601,-0.869005,1.375335235542593
4,107,10.2275,266.63,0.924869,-1.50044,1.7625841428882196
5,107,12.6455,266.349,1.50065,-1.96362,2.4713870451428686
6,107,24.8828,266.14,0.0742226,-0.164061,0.1800694479131871
7,107,26.1396,266.09,1.10887,-6.16785,6.266734899403356
8,107,10.2656,266.016,0.562064,-0.568367,0.7993478509291183
9,107,55.0781,266.459,0.618735,0.534761,0.81780335493687
10,107,183.402,267.719,4.38276,-2.09497,4.857724211860941
11,107,304.1,269.25,7.41678,-4.82167,8.846305848053186
12,107,389.805,269.75,7.652,-5.09389,9.192432721108162
13,107,396.197,270.641,7.67353,-5.55617,9.473863400419072
14,107,455.701,270.64,9.87426,-7.02494,12.118200879305475
15,107,380.971,270.765,8.60406,-5.40465,10.160713070749514
16,107,230.777,270.375,7.96351,-5.84491,9.878282463475117
17,107,96.1238,269.569,8.71924,-6.0981,10.640111361616475
18,107,11.4023,268.709,6.98427,-4.31248,8.208380545716677
19,107,0.0,268.199,5.67216,-3.34757,6.5863209738442
20,107,15.832,267.699,5.28596,-4.13839,6.713243993309048
21,107,16.835,267.256,5.02248,-3.62761,6.195551602763066
22,107,20.7412,267.13,7.57564,-2.85964,8.097398492059039
23,107,17.8926,266.765,7.64489,-2.69124,8.10475883970029
24,107,17.4346,266.375,6.38832,-2.13445,6.735466518727564
1,108,16.6221,269.724,-2.52713,-2.22474,3.3668760156115045
2,108,9.8916,269.471,-4.03196,-4.82687,6.289306435410824
3,108,5.61426,268.945,-3.42227,2.08412,4.006930012777863
4,108,11.4014,268.72,-3.46771,-1.51021,3.7822938659231644
5,108,25.2402,268.622,-4.39192,-2.33374,4.9734599298677376
6,108,22.8555,268.349,-4.54101,-2.6084,5.236842787414952
7,108,17.4395,267.599,-1.78371,-2.25965,2.8788260604975773
8,108,2.61914,268.185,-0.973092,-4.23634,4.3466636212230645
9,108,64.6094,268.832,-1.56388,-4.00723,4.301582607285369
10,108,128.731,269.469,1.41987,-4.9768,5.175381054270304
11,108,272.116,271.247,2.66776,-7.02675,7.516126594203958
12,108,222.305,270.701,3.902,-7.76527,8.690513343462515
13,108,360.072,272.46,6.92255,-10.0918,12.237897112760018
14,108,300.264,272.721,7.17016,-9.40971,11.830208650302835
15,108,174.206,272.914,8.31793,-11.3114,14.040503176343076
16,108,128.926,272.559,8.31409,-10.0392,13.034938786511427
17,108,59.9519,272.418,7.97217,-11.4262,13.932463563523143
18,108,8.17188,271.573,3.93056,-10.6836,11.383699349227385
19,108,0.0,270.698,1.36845,-9.46183,9.5602762696169
20,108,18.0508,270.582,3.23518,-11.1345,11.594976493395748
21,108,22.3799,270.676,2.05373,-9.09344,9.322470592418085
22,108,19.7432,269.94,-0.0679121,-7.26296,7.263277498135839
23,108,19.8105,269.564,1.48278,-7.9266,8.064094746988033
24,108,15.8926,269.059,-1.25621,-5.4157,5.5594846932157305
1,109,16.4619,268.783,-1.91385,-2.18177,2.9022305482852326
2,109,12.4971,268.687,-1.67552,-4.05831,4.390586216725507
3,109,7.875,268.316,-2.74551,-1.30651,3.040525207953389
4,109,6.37012,267.999,-1.16302,1.51128,1.906982632013202
5,109,18.085,267.937,-2.06673,-3.70191,4.239753594373145
6,109,21.543,267.687,-1.77148,-1.98633,2.661512400741353
7,109,15.6797,266.97,-0.223166,-3.60242,3.609325826239022
8,109,3.18555,267.283,0.15972,-5.01954,5.02208047426562
9,109,61.6641,268.125,0.852134,-3.767,3.8621783172137456
10,109,194.199,269.25,3.02534,-3.64282,4.735273980246549
11,109,294.772,270.721,2.08768,-5.5121,5.894205136606632
12,109,259.508,272.0,4.9186,-6.11537,7.847953631163986
13,109,393.822,272.566,6.39814,-7.02053,9.498633424893287
14,109,307.045,272.688,6.85376,-8.48393,10.906470298978492
15,109,226.831,272.562,6.75152,-7.79333,10.311111230090576
16,109,129.683,272.062,5.60316,-7.2453,9.159136098759534
17,109,80.3894,271.533,6.81592,-9.28853,11.521004947802947
18,109,12.6484,270.471,3.76943,-6.66111,7.653691198173597
19,109,0.0,269.846,3.29716,-5.08292,6.0586582501408675
20,109,19.6826,269.47,4.03791,-5.63643,6.933546012899893
21,109,22.5234,269.158,1.334,-4.45183,4.647402107511249
22,109,22.1406,268.687,1.0483,-4.31178,4.437384326199388
23,109,15.9902,268.375,4.20543,-5.71956,7.099225878819465
24,109,15.6807,267.749,-0.042345,-5.04266,5.042837789838673
1,110,18.5029,269.322,-0.236116,-4.58899,4.5950603897615965
2,110,16.7822,269.072,-0.259501,-0.907923,0.9442801188895168
3,110,9.39844,268.888,-1.03946,-6.3192,6.4041209960149885
4,110,7.70117,268.571,-0.89935,-2.24067,2.4144217675045927
5,110,15.1338,268.5,-1.05989,-0.32007,1.107163771535178
6,110,26.3408,268.335,-0.469723,-0.939451,1.050337030733469
7,110,22.8115,268.211,-0.803244,-3.40418,3.4976624188071668
8,110,4.11328,267.461,0.399955,-2.70606,2.7354569500588015
9,110,58.7656,268.21,1.23788,-2.23282,2.5530045136662016
10,110,195.965,269.375,2.92671,-2.59595,3.9121078495614103
11,110,314.225,270.664,2.44706,-4.81386,5.400125067366496
12,110,277.805,271.441,3.58657,-4.80043,5.992296099977037
13,110,294.025,272.514,5.17939,-5.59035,7.620898496542255
14,110,334.014,272.514,7.0393,-8.38041,10.94454276149077
15,110,240.222,272.639,6.87457,-6.73913,9.626815976313248
16,110,132.902,271.942,6.193,-7.6242,9.82250857164299
17,110,73.9363,271.639,6.08545,-9.30416,11.11755796063596
18,110,13.9141,270.567,4.11123,-7.0615,8.171107291114222
19,110,0.0,269.75,3.59403,-4.73234,5.942397960125188
20,110,22.832,269.302,3.64826,-4.46456,5.765595981440253
21,110,23.9375,268.947,0.905291,-3.81023,3.916299841378466
22,110,23.2383,268.763,2.86568,-4.32253,5.1861727182287325
23,110,18.0928,268.447,3.05797,-5.52816,6.317573387504098
24,110,19.0361,267.96,0.756483,-4.84246,4.901192240760303
1,111,20.1865,268.784,-2.26346,-1.94739,2.9858966800108804
2,111,10.2705,268.534,-3.49095,-1.4089,3.764535975721311
3,111,10.7715,268.141,-4.02188,-1.02037,4.149297973308256
4,111,8.16113,267.972,-3.07904,-0.0795422,3.080067253028875
5,111,23.4248,268.107,-3.30501,-1.75952,3.7441957388069333
6,111,23.9014,268.0,-3.37988,-0.362303,3.39924289779489
7,111,15.8086,267.224,-0.538595,-5.1366,5.16475983314084
8,111,2.73047,267.5,-2.08637,-4.49708,4.957486087050573
9,111,72.7891,268.206,-1.31583,-3.77286,3.9957328700127093
10,111,212.559,269.375,2.52241,-3.07934,3.9805636590437796
11,111,264.163,270.865,1.60038,-5.10585,5.350786892308458
12,111,245.305,271.972,2.93325,-6.53187,7.160257066572401
13,111,330.29,273.0,5.20185,-8.45217,9.924637078069908
14,111,359.576,272.875,7.36645,-9.63041,12.124742569250698
15,111,247.643,272.865,6.80914,-8.37292,10.792134954030182
16,111,126.761,272.25,5.90589,-9.14862,10.889296790725284
17,111,60.6707,271.75,5.25538,-10.81,12.019780320138967
18,111,10.4668,270.875,3.13759,-7.94236,8.539645974962896
19,111,0.0,270.188,1.82255,-6.58097,6.8286788358656905
20,111,9.19434,269.5,1.7049,-5.85909,6.1020996089952515
21,111,10.833,269.375,2.21974,-5.57097,5.9969119060146285
22,111,11.8994,269.365,0.60201,-5.48268,5.5156319694573535
23,111,11.3369,268.937,0.0794573,-5.06429,5.064913293100218
24,111,10.7314,268.375,-1.65953,-3.48797,3.8626382877251135
1,112,20.7197,266.385,-0.0827961,-3.42982,3.4308192063376364
2,112,20.0518,266.381,9.19655,-5.67843,10.808380968831548
3,112,17.334,265.902,-1.21915,-4.5233,4.6847165989523845
4,112,9.33691,265.402,-2.23236,-3.65864,4.285916217006581
5,112,9.15625,265.77,-1.11849,-0.741945,1.3422005301462967
6,112,23.8535,265.396,-1.75195,1.72363,2.457687770934298
7,112,23.3682,265.271,-1.21535,0.238401,1.2385114691842785
8,112,6.70703,265.629,0.716361,-2.05372,2.175072164485813
9,112,60.7812,266.268,0.239829,-0.91641,0.9472725253806319
10,112,207.371,267.984,8.91889,-2.63598,9.300268243040088
11,112,349.038,268.368,6.47147,-6.01015,8.831864298289462
12,112,387.555,268.24,5.89223,-5.70131,8.198982259341705
13,112,369.087,269.121,7.62861,-5.87404,9.628085814620682
14,112,425.982,269.621,10.9436,-8.60502,13.921521115179907
15,112,376.19,269.476,8.70856,-7.08385,11.225860683978757
16,112,172.722,268.871,8.1764,-7.26971,10.940850078677615
17,112,85.741,268.138,9.68018,-8.96919,13.19667587267718
18,112,12.0625,267.514,5.52041,-6.27927,8.360870666443777
19,112,0.0,266.871,4.57841,-4.78605,6.623300742877376
20,112,24.4658,266.266,4.67463,-4.52804,6.508095871950566
21,112,18.0605,266.122,2.51564,-4.68719,5.319604750890803
22,112,21.3564,265.763,2.62349,-4.42507,5.144311837845757
23,112,25.8633,265.263,2.64489,-5.33871,5.9579583395824445
24,112,11.9854,264.763,2.47914,-4.33172,4.990985203143764
1,113,20.5508,269.101,-0.79178,-4.39466,4.465417347124455
2,113,14.1768,268.872,1.28933,-8.84152,8.935034849361248
3,113,12.2656,268.486,-1.43008,-2.9276,3.258215856323826
4,113,8.27832,268.162,-1.03509,-0.03755,1.0357708774627716
5,113,13.8906,268.183,-1.09798,-2.09155,2.3622323092574953
6,113,26.6191,268.133,-0.889645,0.953127,1.3038095352289767
7,113,22.6348,268.298,-0.731955,-1.33386,1.5214928924004214
8,113,4.16797,267.194,-0.55903,-1.8877,1.9687371157419673
9,113,48.8203,267.933,-0.287515,-1.8334,1.8558072193051194
10,113,190.215,269.122,1.94722,-1.76489,2.628022534245093
11,113,315.632,270.623,2.53788,-4.67421,5.31874741066917
12,113,286.07,271.372,3.34926,-5.30092,6.2703505000916815
13,113,282.275,272.372,5.39521,-6.19045,8.211574888326844
14,113,366.561,272.55,7.00122,-9.20854,11.567812689527782
15,113,231.284,272.497,7.47125,-7.08092,10.293639036264095
16,113,144.082,272.05,6.43616,-8.02752,10.289083190255583
17,113,72.9051,271.675,6.40772,-9.07466,11.108930178644567
18,113,12.2559,270.497,5.20693,-6.50681,8.333708442284262
19,113,0.0,269.747,3.50224,-4.63663,5.810681782243802
20,113,16.8496,269.247,4.44709,-4.74581,6.5037928952419755
21,113,19.6104,268.975,3.87404,-3.88152,5.484011618514315
22,113,25.1504,268.6,3.63131,-3.35671,4.945089922357328
23,113,21.2354,268.3,1.62731,-4.78109,5.050441507848595
24,113,13.3848,267.872,0.0865612,-4.68914,4.689938888828451
1,114,12.8311,269.132,-2.2117,-1.86146,2.890787128378705
2,114,14.0352,269.004,-4.10325,-0.701868,4.162845091031373
3,114,19.3926,268.879,-4.07559,-4.11901,5.794538569049308
4,114,15.1611,268.631,-3.1474,0.548388,3.194817077477833
5,114,25.4023,268.759,-3.72005,-0.13843,3.722624728252903
6,114,26.1035,268.506,-4.16796,2.18848,4.707582741917554
7,114,13.2559,267.375,-2.37746,-5.40222,5.9022281368988105
8,114,1.92383,268.004,-2.43891,-3.60352,4.35128008504394
9,114,64.7734,268.681,-1.51701,-3.59122,3.8984843758183767
10,114,162.074,269.933,-0.552785,-3.26782,3.3142448323298326
11,114,202.319,270.803,1.30545,-5.63027,5.779631474012855
12,114,228.992,271.24,5.18032,-7.47474,9.094363824369465
13,114,162.228,272.174,4.03388,-9.72121,10.524928109896997
14,114,226.67,272.502,5.42114,-9.27299,10.741373396344622
15,114,207.018,273.127,9.56109,-8.93346,13.085149963210204
16,114,128.949,272.257,6.66273,-9.90545,11.937751494959175
17,114,57.5379,272.505,8.2378,-12.1381,14.669520116554597
18,114,11.2539,271.879,5.85244,-9.47849,11.139695984796893
19,114,0.0,271.752,5.17411,-9.44035,10.765297135453345
20,114,7.75781,270.047,-0.564628,-7.67354,7.694284951181883
21,114,12.3398,270.712,-0.465803,-9.72234,9.733492051181273
22,114,10.0664,270.385,-1.25151,-6.62331,6.7405127873330235
23,114,11.3477,269.884,-0.765269,-7.28695,7.327023743980976
24,114,9.4375,269.456,-1.71617,-6.37469,6.601659796217918
1,115,20.335,264.394,1.46408,-0.303839,1.4952753540137684
2,115,11.8037,264.893,6.93093,-9.76827,11.977349016280689
3,115,20.9717,264.607,1.34238,-0.578966,1.461911657233774
4,115,16.6973,264.179,1.69733,0.0347157,1.6976849851272438
5,115,10.0215,264.45,2.70573,-1.15405,2.9415652696141215
6,115,20.7334,264.8,2.5752,-0.278318,2.590196121749085
7,115,27.0479,265.312,2.87351,0.966917,3.0318291846654226
8,115,7.9082,265.78,3.9107,-1.62891,4.236380799467867
9,115,63.9453,266.747,4.8287,-4.10196,6.335804568608474
10,115,266.137,266.619,7.4062,-5.99243,9.526857600746428
11,115,387.694,265.807,9.83377,-8.82948,13.216003536746651
12,115,399.789,265.683,7.3854,-8.03969,10.91699356306946
13,115,278.884,265.662,8.93916,-8.18899,12.123041644970952
14,115,317.936,266.154,11.6438,-8.78276,14.584750654625536
15,115,320.971,265.918,11.1568,-9.05944,14.371765352718503
16,115,174.918,265.68,11.1442,-9.24237,14.47807296766044
17,115,72.991,265.022,13.1626,-10.8999,17.08981740013626
18,115,9.66016,264.415,10.6493,-8.96189,13.918443262883246
19,115,0.0,263.897,9.9661,-7.72843,12.611573235520618
20,115,24.2939,263.272,11.7528,-9.64815,15.20575898344111
21,115,19.8057,263.147,9.33302,-9.47039,13.296373530872994
22,115,21.3066,262.948,4.69967,-6.27468,7.839547640731575
23,115,24.7969,262.448,4.03844,-6.13265,7.342914520549725
24,115,18.7666,262.068,2.05629,-3.83074,4.347746256590879
