hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
20,39,0.0,299.896,-6.66742,-6.4105,9.249270225612397
21,39,27.2939,299.189,-4.08576,-5.91711,7.19066238462772
22,39,27.0537,298.646,-1.74371,-6.44294,6.6747284894368555
23,39,28.2275,297.646,-1.65846,-7.91573,8.087599829646617
24,39,30.4346,297.275,-0.203646,-4.86432,4.868580979681451
1,40,38.1719,296.211,-3.03988,-2.05085,3.666995519072801
2,40,42.001,296.256,-0.401688,-4.81187,4.828607060658798
3,40,46.6895,295.97,-2.02792,-3.64157,4.168152059522301
4,40,46.1182,295.966,-2.0357,-3.40276,3.9652049263058267
5,40,46.4805,295.935,-2.95699,-4.65868,5.517888110726784
6,40,0.0,295.884,-1.35517,-1.04174,1.7093004289767204
7,40,20.2051,295.918,-1.99656,-1.163,2.3105888499687692
8,40,150.943,297.269,-2.76249,-3.16678,4.2023620225416085
9,40,289.468,298.251,-1.08297,-2.08451,2.349043626883077
10,40,423.468,299.324,-0.363079,-3.86646,3.8834700065586962
11,40,552.503,300.109,-2.61858,-3.46729,4.345004161160263
12,40,675.326,300.949,-2.29663,-3.464,4.156176771613546
13,40,738.039,301.804,-3.19639,-0.801502,3.2953474002150367
14,40,704.771,300.869,-1.91955,-1.642,2.526031710509589
15,40,605.872,302.275,-3.25357,-1.46501,3.568188902650755
16,40,436.875,301.264,-3.84286,-1.32789,4.06581662543947
17,40,285.81,303.156,-1.94604,-4.22593,4.652478484259761
18,40,130.812,301.842,-3.23598,-3.20943,4.557631784743037
19,40,12.8535,300.806,-3.22495,-3.2943,4.61006670152396
20,40,0.0,300.5,-6.24554,-6.33823,8.898310481462197
21,40,27.8564,299.834,-5.73517,-6.31555,8.531022607601038
22,40,27.8174,299.373,-4.53668,-7.31989,8.611750985397801
23,40,28.9141,298.635,-6.29323,-9.50362,11.398400630671832
24,40,29.6113,297.965,-5.58743,-7.544,9.387827757521972
1,41,40.874,296.875,-1.49106,-1.02057,1.8068821346452015
2,41,42.0566,296.663,-1.6468,0.645157,1.768665540640457
3,41,43.5781,296.522,-0.937098,-2.1904,2.3824367403152595
4,41,41.1318,296.521,-1.46441,-4.42718,4.663091185093853
5,41,39.8896,296.397,-1.71675,-2.32518,2.8902755223161685
6,41,0.0,295.969,-0.700869,-2.36596,2.467586690829929
7,41,21.6152,296.343,-1.26511,-2.94864,3.208579305814335
8,41,131.85,297.381,-0.935337,-1.81131,2.0385532172766547
9,41,169.968,298.181,-0.506794,-2.87406,2.9184004252391413
10,41,186.468,298.95,-2.30546,-1.63794,2.828072356782973
11,41,176.659,299.075,-1.51701,-1.44287,2.093607694149026
12,41,304.591,300.522,-2.09155,-3.40736,3.9980849881036797
13,41,188.273,300.753,-7.4835,-3.29662,8.177436986880425
14,41,186.615,301.144,-3.34728,-4.06095,5.2626607624755755
15,41,286.138,301.665,-8.63736,-4.45231,9.71735828842901
16,41,104.078,300.612,-2.37411,-3.63453,4.341221788045388
17,41,105.88,300.628,-7.37866,-5.38511,9.134770555832258
18,41,83.9836,299.985,-3.46255,-4.72799,5.860302205739905
19,41,3.8418,299.269,-5.87338,-2.99937,6.594908113180956
20,41,0.0,298.197,-3.46136,-4.34019,5.551419844120961
21,41,30.7607,297.572,-10.326,-5.70813,11.798687388726766
22,41,33.3613,296.872,-2.3775,-2.32575,3.325901278225197
23,41,32.8086,296.931,-4.12428,-4.83566,6.355571819592631
24,41,31.5068,296.343,-3.05326,-7.09283,7.722087414456016
1,42,42.377,296.985,-1.68539,-2.93024,3.3803618015975743
2,42,42.332,296.788,-1.29915,-1.76012,2.187650140424652
3,42,43.2969,296.323,-0.396082,-3.16012,3.184845265491559
4,42,43.8877,296.042,-2.10406,-2.07024,2.9517727116429544
5,42,39.9346,295.934,-3.69234,-2.85008,4.6643681975161435
6,42,0.0,295.61,-1.41181,-4.06469,4.302895800760227
7,42,25.2754,295.699,-2.11765,-2.11954,2.996146080233739
8,42,159.303,296.788,-3.66874,-2.7781,4.601900998239749
9,42,306.936,298.18,-2.52437,-2.54984,3.588053500506925
10,42,253.015,298.326,-1.72245,-1.81665,2.503407922213238
11,42,257.8,298.841,-3.89494,-2.82666,4.812542400769058
12,42,424.56,300.383,-2.44018,-2.92689,3.8106644439651207
13,42,415.507,300.913,-7.55772,-3.37767,8.278151135809251
14,42,269.177,300.862,-8.2672,-3.78263,9.091473233579913
15,42,272.779,300.898,-8.69693,-4.53727,9.80935321404016
16,42,57.6716,299.898,-1.58993,-5.50465,5.729663954142511
17,42,29.5756,299.101,-2.86792,-8.15269,8.642413977732147
18,42,20.9133,299.186,-4.54751,-4.05123,6.090345779428291
19,42,1.84375,298.721,-7.28549,-4.93102,8.79734748549243
20,42,0.0,297.985,-5.36957,-6.19566,8.198687993849992
21,42,30.4023,297.485,-11.5301,-6.51086,13.241393580344933
22,42,32.4814,297.288,-1.98688,-6.45661,6.755405600443249
23,42,32.6143,296.93,-4.39284,-6.87667,8.16000205603528
24,42,31.6201,296.826,-2.53177,-8.08697,8.474015760771277
1,43,40.3779,297.108,-1.99985,-0.25983,2.0166585361433897
2,43,40.6133,297.193,-0.592117,-1.75816,1.8551897820139587
3,43,43.915,296.915,-0.795496,-1.34567,1.563215159508121
4,43,45.541,296.91,-2.36968,-0.191824,2.3774313343135693
5,43,44.3477,296.647,-1.29879,-2.80614,3.0921314919808958
6,43,0.0,296.292,-2.81513,-3.79955,4.728798697280315
7,43,20.6445,296.753,-2.02488,-3.27628,3.851512644766988
8,43,144.834,297.828,-2.83866,-3.20193,4.2790590461572275
9,43,235.858,298.445,-1.23824,-2.49955,2.789442327796006
10,43,415.327,300.192,-2.11796,-0.99048,2.3381200123175887
11,43,464.503,300.64,-2.85197,-2.62256,3.8744746527109966
12,43,604.326,301.825,-2.90502,-2.03627,3.547610000169128
13,43,606.632,302.939,-2.6378,-1.68431,3.1296787400786044
14,43,552.24,303.726,-5.28576,-3.44181,6.30756013476685
15,43,556.029,304.539,-2.63638,-1.79313,3.1883874766564997
16,43,453.89,304.539,-4.90731,-2.76051,5.630462405184853
17,43,292.826,303.664,-2.97046,-3.97007,4.958335246481424
18,43,126.366,302.701,-3.68325,-4.02584,5.456529874205766
19,43,7.95703,301.539,-6.52475,-4.95543,8.193207494467597
20,43,0.0,300.442,-8.66449,-6.45347,10.803733706501657
21,43,25.2734,300.014,-4.57795,-5.98742,7.537030214806094
22,43,25.7793,299.478,-4.84039,-7.37653,8.82284365683763
23,43,28.2217,298.453,-5.43385,-12.32,13.465107716706168
24,43,28.8799,298.067,-5.70951,-10.1495,11.645207369991313
1,44,40.9736,296.0,-1.93051,-0.751041,2.0714563581647094
2,44,42.2412,295.947,-1.06575,-1.64,1.955868876612131
3,44,45.0039,295.769,-1.67538,-0.811489,1.8615618554109343
4,44,45.8467,295.894,-1.6441,-2.25335,2.789381836984675
5,44,46.5381,295.789,-1.81343,-1.93993,2.655533236432939
6,44,0.0,295.539,-1.21063,-0.0627346,1.2122543573595272
7,44,20.6113,295.947,-1.75144,-1.94473,2.6171581623012394
8,44,146.264,297.48,-1.70877,-3.04178,3.4888852777499006
9,44,264.046,298.783,-0.938435,-1.82181,2.0493052299071994
10,44,417.577,300.1,-3.42656,-2.81079,4.431913114863603
11,44,480.191,300.922,-1.99748,-1.22217,2.3417142992474553
12,44,621.763,302.048,-3.99389,-1.52064,4.2735820270237
13,44,644.789,302.908,-1.83213,-1.0515,2.1124281258542266
14,44,564.443,303.639,-6.89611,-3.56778,7.764366507352676
15,44,561.076,304.388,-1.89517,-2.46403,3.1085548362221314
16,44,456.984,304.441,-4.5831,-2.58082,5.259794433473612
17,44,300.107,303.744,-3.96753,-3.54429,5.3200832610965785
18,44,126.46,302.388,-3.77212,-4.62252,5.966286989812005
19,44,11.3672,301.066,-4.03549,-4.09019,5.7458536159738705
20,44,0.0,299.908,-5.89789,-5.61362,8.142348307245275
21,44,25.207,299.158,-3.62287,-6.27453,7.245337380536534
22,44,26.2324,298.567,-3.7193,-7.99763,8.820163156478456
23,44,28.5508,297.798,-2.42116,-9.92941,10.220332611696158
24,44,29.1377,297.461,-3.68314,-8.68267,9.431557590795911
1,45,38.8682,296.625,-1.93149,-1.18561,2.2663461104165004
2,45,39.3926,296.4,0.216476,-3.30992,3.316991447829795
3,45,42.5791,296.385,-1.39901,-3.36959,3.6484744412151224
4,45,44.4277,296.188,-1.78082,-4.38274,4.730721908969074
5,45,43.3672,295.813,-2.86812,-4.1953,5.081993154698263
6,45,0.0,295.672,-2.18329,-2.62816,3.4167206806673556
7,45,21.4238,296.063,-2.28953,-3.64054,4.300637058913481
8,45,131.725,297.156,-2.48709,-3.63455,4.404040232627309
9,45,261.936,298.444,-1.4023,-2.5806,2.936995343884631
10,45,421.421,299.547,-2.87577,-2.70728,3.9496098657082577
11,45,408.253,300.51,-4.726,-2.38232,5.292497008256122
12,45,585.904,301.797,-2.44702,-2.45228,3.464330249673088
13,45,626.804,302.813,-6.23155,-2.65892,6.775106712731542
14,45,564.943,303.573,-6.15588,-2.92911,6.817224066033035
15,45,546.826,303.775,-2.28189,-2.3322,3.262848266790842
16,45,455.281,303.676,-4.66024,-3.24195,5.676977775198702
17,45,254.193,302.589,-3.20288,-5.78257,6.610337063970339
18,45,101.671,301.426,-3.09829,-4.89108,5.789824219309253
19,45,4.69531,300.276,-3.17123,-2.91148,4.305045354383621
20,45,0.0,299.272,-3.90472,-6.39292,7.491078988023021
21,45,24.2207,298.448,-7.56525,-4.97375,9.053794598122932
22,45,25.2129,297.839,-4.33453,-6.41364,7.74099014148061
23,45,29.4141,296.973,-2.93874,-9.01144,9.478514844700092
24,45,29.8027,296.676,-1.82181,-9.08892,9.269706491712668
1,46,41.2197,295.919,-1.60629,-2.25592,2.7693577974866304
2,46,42.1221,295.737,-1.0179,-1.28453,1.638944090230048
3,46,43.4375,295.612,0.297277,-2.19381,2.2138599618830908
4,46,45.4795,295.557,-0.576714,-4.61077,4.646697647867354
5,46,41.2705,295.3,-3.11031,-4.91112,5.813185697231769
6,46,0.0,295.243,-2.03388,-2.58959,3.2928170648397703
7,46,20.6367,295.3,-2.21238,-1.27188,2.551921628655551
8,46,125.701,296.239,-2.54764,-1.88162,3.1671696187605742
9,46,297.983,297.732,-1.73726,-1.67337,2.4121027060430076
10,46,403.312,298.919,-1.63066,-1.552,2.251167704903391
11,46,392.019,299.85,-3.37346,-1.91455,3.878883096214682
12,46,639.716,301.407,-1.61401,-2.32924,2.833793792374456
13,46,618.648,302.157,-5.31651,-2.05639,5.700352481399725
14,46,449.271,302.289,-5.61877,-2.15372,6.017398619943671
15,46,494.435,302.545,-2.68814,-2.40446,3.606594592021676
16,46,398.343,302.539,-1.9786,-3.59059,4.09965785256526
17,46,143.458,301.157,-2.69409,-6.26304,6.817902241136932
18,46,50.9368,300.337,-4.94204,-4.84615,6.921627639804095
19,46,1.57422,299.35,0.442047,-1.64781,1.706072491516407
20,46,0.0,298.544,-1.85394,-7.06089,7.300223360671918
21,46,26.7676,297.739,-2.99982,-5.42688,6.20080209060086
22,46,28.0332,297.168,-3.33356,-6.50544,7.309813394827531
23,46,30.5137,296.425,-2.80885,-9.09737,9.521122793000833
24,46,30.5166,295.982,-3.26615,-8.46783,9.075895588392365
1,47,37.1025,295.375,-2.21957,-3.15241,3.855409160257832
2,47,40.6172,295.304,-1.81575,-4.56383,4.911770793858362
3,47,44.3906,295.179,-2.49471,-3.92135,4.647640670985656
4,47,45.3916,295.279,-2.04644,-3.23089,3.8244694881381918
5,47,45.5625,295.303,-1.72164,-4.01366,4.36732308001137
6,47,0.0,295.304,-2.45282,-2.41967,3.4454504584016297
7,47,18.3438,295.686,-2.69578,-3.13614,4.135529459210756
8,47,133.412,297.261,-2.56913,-3.4031,4.263979194004117
9,47,261.468,298.468,-0.924763,-3.51175,3.631470042375264
10,47,403.999,299.311,-1.10624,-4.06177,4.209719999061695
11,47,498.316,300.268,-1.43889,-3.44971,3.73776718325259
12,47,610.794,301.789,-2.99487,-4.21791,5.173007933978064
13,47,680.742,303.0,-2.1671,-2.3933,3.2286541003953957
14,47,643.458,303.561,-2.30529,-2.84122,3.658810335682898
15,47,568.794,304.354,-5.46255,-2.40934,5.970290758254576
16,47,440.609,304.511,-3.97274,-3.62672,5.379197065176178
17,47,289.193,303.657,-5.1228,-3.17027,6.024424596000849
18,47,126.515,302.4,-3.31118,-4.57467,5.647257617755719
19,47,12.4297,301.157,-4.97202,-2.97105,5.792073979404959
20,47,0.0,300.211,-3.6059,-5.57652,6.640789871724598
21,47,27.71,299.439,-1.22931,-7.18274,7.28717757322408
22,47,27.9639,298.775,-3.79547,-7.53474,8.436699555424502
23,47,29.1738,298.125,-3.79713,-8.0837,8.931091866446119
24,47,30.9795,297.375,-4.32767,-6.30572,7.647929938702368
1,48,41.6689,296.724,-1.88461,-0.241764,1.9000538633933513
2,48,40.8574,296.625,0.413742,0.103165,0.4264099668030756
3,48,43.0361,296.625,-0.575769,-2.1567,2.232233148970107
4,48,45.0986,296.625,-1.58062,-4.40423,4.679273605731984
5,48,42.3193,296.25,-2.76265,-4.31542,5.123971584513325
6,48,0.0,296.151,-2.19208,-3.36986,4.020095912537411
7,48,20.2559,296.546,-2.50242,-3.02481,3.925758702785998
8,48,133.053,297.625,-2.37381,-2.14432,3.198918907771812
9,48,280.28,298.954,-1.02437,-2.04837,2.290230022028355
10,48,360.468,299.796,-2.05156,-1.12622,2.340356793738937
11,48,358.737,300.81,-1.83049,-2.12061,2.8013711664468883
12,48,570.966,302.31,-1.85131,-1.96302,2.6982950610524417
13,48,567.117,303.125,-1.64366,-1.8601,2.4822550645733408
14,48,483.13,303.633,-2.78674,-2.31192,3.6208968383537252
15,48,516.841,303.875,-2.6647,-2.48747,3.6452891642364946
16,48,429.047,303.955,-4.50497,-3.18238,5.5156411381905555
17,48,193.99,302.394,-4.50854,-6.1898,7.657712254426905
18,48,79.1477,301.546,-4.84438,-3.4233,5.931863153714859
19,48,3.95117,300.645,-5.0228,-1.96519,5.3935601949083685
20,48,0.0,299.395,-1.83929,-6.4398,6.697313770766605
21,48,28.3564,298.875,-1.02131,-4.03234,4.15966825500544
22,48,29.9941,298.44,-7.18121,-6.0738,9.405361423363804
23,48,30.6611,297.671,-6.93092,-8.23214,10.761309447553304
24,48,31.3252,297.27,-3.07669,-9.31158,9.80670910410317
1,49,43.5859,296.264,-1.92074,-1.80964,2.6389465847568796
2,49,42.7598,296.25,-0.511063,-1.91539,1.9823986082695375
3,49,44.2656,296.25,-1.09823,-2.69674,2.911789099591521
4,49,44.4619,296.25,-1.42925,-3.29241,3.5892505026258616
5,49,42.376,296.095,-3.52437,-4.57616,5.776021489096106
6,49,0.0,295.79,-2.66962,-3.81176,4.653642148038458
7,49,19.1836,296.125,-3.94382,-3.75186,5.443360143514298
8,49,130.233,297.599,-3.53788,-2.2449,4.190008461137041
9,49,271.796,298.835,-1.24117,-2.23734,2.5585529590962155
10,49,360.156,299.793,-2.2498,-1.26587,2.581477657641065
11,49,351.425,300.72,-2.61858,-2.22803,3.4381795906118695
12,49,601.701,302.21,-2.69506,-2.33509,3.5659492020638766
13,49,599.211,303.125,-2.6544,-1.99389,3.3198549203391403
14,49,504.365,303.724,-2.60509,-2.90665,3.903217663748718
15,49,525.982,304.21,-5.06216,-2.21501,5.525552747526713
16,49,448.984,304.224,-3.61142,-2.93629,4.654476703185869
17,49,278.779,303.254,-2.52221,-4.41539,5.0849987351227535
18,49,118.195,302.0,-6.22915,-3.77975,7.286207503564526
19,49,7.25781,300.901,-5.48471,-1.98277,5.832102593147689
20,49,0.0,299.871,-4.83832,-6.92808,8.450303716955977
21,49,28.1357,299.151,-4.93048,-4.79602,6.878331256256855
22,49,29.8506,298.75,-5.71832,-7.09528,9.112748317648194
23,49,31.3311,298.04,-5.51491,-6.38253,8.435100563063845
24,49,32.5703,297.54,-1.35794,-6.78228,6.916886802745871
1,50,40.998,296.505,1.94547,-1.71051,2.5905014921825464
2,50,42.5166,296.721,0.157883,1.10023,1.111500379932009
3,50,43.4873,296.382,1.66446,-2.83737,3.2895433738590527
4,50,44.0537,296.489,-1.91363,-2.12053,2.856331083365512
5,50,38.7676,296.48,-3.15035,-2.83641,4.239095046186155
6,50,0.0,296.221,-3.86395,-2.40941,4.553610232617632
7,50,21.5684,296.59,-3.11375,-2.90567,4.25891502749233
8,50,140.412,297.866,-3.95096,-2.89041,4.895360547467367
9,50,263.655,298.902,-2.21871,-2.49027,3.3352839065063113
10,50,182.906,299.027,-2.4207,-1.3313,2.7626342827091683
11,50,209.972,299.616,-3.97307,-2.85889,4.894745882780842
12,50,382.997,301.025,-0.644281,-2.61439,2.6926071156150875
13,50,274.976,301.534,-1.18272,-2.99389,3.2190377336247553
14,50,285.068,301.752,-2.2965,-4.30509,4.879314722181793
15,50,405.451,302.777,-3.19986,-4.10856,5.207626070792718
16,50,273.031,302.241,-3.59774,-3.5525,5.056084389881166
17,50,146.123,301.491,-5.8435,-6.74058,8.920869407540948
18,50,87.1711,300.875,-0.0699692,-5.14498,5.145455751374085
19,50,3.76562,300.098,-8.89487,-5.16344,10.284931937086409
20,50,0.0,299.34,-6.35297,-5.25425,8.244232583048587
21,50,30.7012,298.848,-7.39631,-6.55578,9.883504086329909
22,50,32.9756,298.259,-3.61481,-4.73786,5.95937653749954
23,50,32.6436,297.967,-4.81764,-6.27316,7.9096265117387174
24,50,31.2773,297.625,-1.47415,-6.71783,6.877670981618706
1,51,41.9492,296.873,-0.117033,-0.105534,0.15758854096983066
2,51,42.8174,296.634,-1.2972,0.270157,1.3250330730396882
3,51,43.1309,296.555,-2.71639,-2.19577,3.4928756812975754
4,51,43.5889,296.681,-1.07964,-4.00872,4.151560979679812
5,51,39.8652,296.625,-2.5898,-2.89647,3.885434660485233
6,51,0.0,296.364,-2.97235,-2.95824,4.193572274338431
7,51,20.9316,296.558,-3.63914,-3.00723,4.720886803610101
8,51,134.85,297.875,-3.52323,-2.03006,4.066238216890397
9,51,249.671,299.079,-2.06343,-2.10501,2.9476788266363076
10,51,260.046,299.741,-3.01738,-1.34497,3.303562677670881
11,51,334.206,300.622,-3.91838,-2.24951,4.518185151639981
12,51,530.216,301.805,-0.577875,-2.75306,2.813055079308793
13,51,403.367,301.765,-2.21202,-1.67846,2.7767355747351963
14,51,278.365,302.017,-2.61974,-3.33634,4.24195736225625
15,51,377.544,303.055,-4.21353,-4.32243,6.03632637999305
16,51,314.656,303.239,-3.52255,-3.34156,4.855345686570628
17,51,172.099,302.035,-1.47631,-6.71519,6.875555828600332
18,51,84.1086,301.172,-1.86684,-3.75924,4.197258267393133
19,51,4.44922,300.614,-5.43881,-5.39293,7.659265513154639
20,51,0.0,299.547,-9.08051,-6.26402,11.031482603009444
21,51,29.6445,299.009,-1.58283,-6.36242,6.5563510480525675
22,51,30.9971,298.259,-4.69391,-2.24567,5.203443555665805
23,51,31.668,297.715,-5.84206,-4.71651,7.5083374740151365
24,51,30.1855,297.559,0.30319,-5.92486,5.932612425879513
1,52,40.5635,296.204,0.420076,-0.0933266,0.4303181381763497
2,52,39.6338,295.921,0.0260468,0.183243,0.1850849341227967
3,52,41.3369,295.882,-0.371668,-0.385708,0.5356377166406413
4,52,37.4766,295.671,-2.95562,-0.904715,3.090986705831166
5,52,37.8389,295.632,-1.44722,-1.60594,2.1618253888785746
6,52,0.0,295.344,-1.29071,-1.67748,2.116570682613742
7,52,7.29688,295.796,-3.68308,-0.135653,3.6855772984444375
8,52,54.1622,296.373,-2.32694,-0.51248,2.3827055029944426
9,52,126.983,297.584,-1.06929,-0.737339,1.298864852485046
10,52,151.156,297.926,-2.31913,-1.09107,2.562966582263608
11,52,163.034,298.685,-3.20549,-1.73193,3.6434527120576163
12,52,334.747,300.248,-4.08276,-2.34486,4.70821597180928
13,52,338.601,301.383,-3.53331,-3.3015,4.835719368005137
14,52,365.177,302.123,1.99647,-4.92521,5.314469494220472
15,52,428.888,302.513,-2.98111,-4.05387,5.031985573210639
16,52,276.609,302.349,-5.28817,-2.18434,5.721545524113218
17,52,248.373,301.099,-1.37085,-3.10582,3.3949002334236567
18,52,86.7336,299.998,-3.55825,-3.31783,4.86509393243337
19,52,4.33398,298.748,-2.0228,-6.10973,6.435877602386484
20,52,0.0,297.777,-3.36176,-5.53355,6.474689637357145
21,52,31.585,297.407,-5.93048,-4.42102,7.397027164395167
22,52,33.3252,297.439,-6.62262,-4.17536,7.828967160104838
23,52,32.1455,296.988,-9.47975,-6.81808,11.676980557871113
24,52,32.0479,296.661,-6.50345,-5.94049,8.808194102232306
1,53,37.5859,295.375,-3.51645,-2.92585,4.574496565197093
2,53,41.5176,295.25,-1.7552,-3.36656,3.7966371005931028
3,53,44.8857,295.5,0.374426,-4.35153,4.367608976359492
4,53,45.123,295.734,-2.24468,-4.32366,4.871614116286306
5,53,43.4756,295.75,-0.747028,-4.76708,4.825256735054001
6,53,0.0,295.625,-0.755556,-5.05492,5.111074356291053
7,53,15.3242,295.679,-1.48582,-3.60294,3.8972859422936876
8,53,115.014,296.764,-2.36893,-1.72928,2.932957323811583
9,53,191.827,298.014,-1.37593,-2.40335,2.76934551607415
10,53,361.781,299.477,-0.801556,-3.46411,3.555636386532796
11,53,464.847,299.804,-1.58928,-4.33057,4.612986824531369
12,53,609.388,300.97,-1.62084,-4.20033,4.502209947847835
13,53,658.523,301.523,-1.38292,-4.11986,4.345769683957032
14,53,562.896,301.898,-3.52892,-5.54435,6.572145257744992
15,53,570.529,302.398,-1.99478,-5.12223,5.496943461715793
16,53,457.328,302.898,-0.371181,-4.0232,4.040286323363853
17,53,300.279,302.111,-2.51538,-6.71031,7.16626798553473
18,53,132.601,300.736,-4.01333,-4.98678,6.401155556405421
19,53,13.2344,299.398,-5.61362,-1.77281,5.886899421639544
20,53,0.0,298.861,-5.85199,-5.05503,7.732988766382633
21,53,27.3008,298.648,-4.00177,-5.99524,7.208124984383941
22,53,27.873,298.273,-2.98492,-6.45661,7.11319619429269
23,53,29.3389,297.936,-1.9612,-8.8005,9.016379855019418
24,53,31.2295,297.317,-3.55228,-5.85064,6.844609675357683
1,54,40.7812,296.644,-1.84262,-0.774967,1.9989553060258751
2,54,41.2568,296.529,-1.1302,0.910782,1.4515081438021629
3,54,41.5547,296.534,-1.77304,-1.12204,2.098247984200152
4,54,38.4453,296.034,-0.229057,-2.37639,2.387403723995797
5,54,39.0742,295.993,-2.26754,-3.4038,4.089937908037236
6,54,0.0,295.978,-0.0993061,-4.63842,4.6394829235484005
7,54,18.5957,296.118,-2.09324,-2.93399,3.6041574629447033
8,54,46.0997,296.394,-1.06424,-2.79178,2.987748708643349
9,54,145.655,297.604,-1.65035,-2.91996,3.354075360527846
10,54,152.093,298.119,-2.50761,-2.52857,3.561147870701244
11,54,152.769,298.519,-2.01799,-3.29932,3.8675310086022585
12,54,368.701,300.159,-1.69213,-3.24037,3.6555849974798833
13,54,325.226,300.894,-2.3546,-4.16185,4.781750368066071
14,54,377.068,301.394,-4.19396,-5.6254,7.016724708979254
15,54,391.091,301.754,-1.99966,-5.00212,5.387007017816108
16,54,167.718,301.378,-1.98153,-5.5486,5.8918098323774855
17,54,235.294,301.228,-5.92065,-7.74546,9.749166478940648
18,54,100.351,300.593,0.216164,-3.30318,3.310245457257815
19,54,6.77539,299.894,-6.47299,-5.30406,8.368551369484447
20,54,0.0,298.758,-4.81,-5.09019,7.003294527299276
21,54,30.7266,297.669,-4.09259,-2.76672,4.940043771719032
22,54,32.9258,297.619,-9.67438,-5.232,10.998520463425978
23,54,33.042,296.879,-1.53932,-5.64034,5.846617943563612
24,54,32.3164,296.968,-3.83743,-7.919,8.799797157031518
1,55,42.918,296.537,-0.248869,-0.507389,0.5651365998429052
2,55,42.6904,296.483,0.80925,-0.757187,1.1082498434328787
3,55,42.6279,296.233,-0.391199,-1.46139,1.512844139262535
4,55,43.4023,296.187,-0.195854,-3.37884,3.384511565191645
5,55,38.8857,296.187,-1.6357,-5.02049,5.280230518651624
6,55,0.0,296.242,-2.5329,-1.10277,2.762550286040057
7,55,15.9043,296.429,-1.81687,-1.44766,2.3230876161910037
8,55,99.4278,297.25,-1.80448,-1.46756,2.325914964911658
9,55,217.733,298.412,-0.520466,-1.89896,1.9689931281637323
10,55,209.906,299.135,-1.79179,-2.50318,3.078379690112966
11,55,244.081,299.892,-2.12248,-3.95557,4.489037243697138
12,55,440.544,301.197,-1.55834,-4.32338,4.595654271156611
13,55,327.164,301.588,-1.5421,-4.239,4.5107863405397515
14,55,367.865,301.9,-2.18029,-5.23087,5.667068505056208
15,55,350.076,302.382,-3.24673,-4.92399,5.898044863596749
16,55,229.328,301.768,-2.71688,-5.14528,5.8185344557543015
17,55,120.591,301.765,-2.07104,-7.2816,7.570396637006545
18,55,79.0696,300.954,-2.27212,-5.08736,5.571692836472592
19,55,6.47266,300.454,-3.58627,-6.92125,7.795193010785557
20,55,0.0,299.454,-5.79926,-6.3812,8.62271013009251
21,55,29.3643,299.072,-5.34064,-7.4425,9.160417122576897
22,55,31.7656,298.562,-4.81207,-7.31013,8.751800860497227
23,55,32.752,297.947,-5.88991,-7.11495,9.236533619848954
24,55,30.71,297.525,-0.589388,-7.78033,7.802622195354841
1,56,38.6836,297.456,-0.678556,1.02972,1.233191600496857
2,56,39.4326,297.319,-1.54134,3.41371,3.745550020984902
3,56,39.4609,296.956,-2.47811,0.486851,2.5254807598358378
4,56,36.0547,296.887,-1.0689,-1.21136,1.6155309528449153
5,56,38.8662,297.201,-1.78414,-4.46337,4.806748099963218
6,56,0.0,296.456,-1.87763,-1.91332,2.680725245022324
7,56,8.17383,296.951,-3.14109,-0.947664,3.2809317952368353
8,56,47.3263,297.519,-3.18338,-1.62381,3.5736070209943342
9,56,121.499,298.583,-1.78707,-3.30472,3.7569659917678253
10,56,150.437,299.037,-3.18534,-2.77661,4.225630604738185
11,56,183.784,299.782,-3.63811,-3.28662,4.902827286015692
12,56,475.341,301.787,-3.60717,-3.69935,5.166900989122977
13,56,483.304,302.979,-3.46104,-3.92162,5.230478114474813
14,56,445.974,303.093,-0.452751,-5.81583,5.833426270803549
15,56,505.107,303.785,-4.34048,-5.59587,7.081915537995352
16,56,319.218,303.477,-5.19638,-4.25172,6.714126008856254
17,56,267.966,302.41,-4.85815,-5.85289,7.606440874324864
18,56,104.226,300.716,-4.35513,-6.47994,7.8074822907580135
19,56,6.46094,299.769,-2.62827,-8.37633,8.778992394449377
20,56,0.0,298.711,-5.89398,-9.0355,10.787921972761946
21,56,31.3223,298.083,-3.15607,-7.58313,8.213686044754814
22,56,33.0869,298.014,-8.28668,-7.80036,11.380451728819907
23,56,32.4658,297.393,-8.3235,-9.13644,12.359416981540836
24,56,31.8027,297.252,-2.35599,-7.19635,7.572195335739828
1,57,42.0859,296.238,-3.63266,-0.498112,3.666651638776719
2,57,42.4424,296.25,-0.379227,-0.132187,0.4016049308686336
3,57,42.5303,295.86,-0.383387,-1.41793,1.4688468526939762
4,57,43.2666,295.747,-2.40679,-1.54192,2.8583483675892274
5,57,39.2451,295.76,-1.25093,-3.82469,4.0240625567950605
6,57,0.0,295.985,-2.19013,-0.134512,2.194256797880321
7,57,13.2109,296.36,-0.695778,0.423918,0.8147475044503052
8,57,80.6856,297.345,-2.88651,-1.11307,3.0936814323714716
9,57,188.124,298.317,-1.4316,-1.17484,1.8519523713098025
10,57,206.843,299.067,-1.86015,-1.302,2.2705422309439656
11,57,289.722,300.357,-2.32072,-3.23682,3.9828061753994506
12,57,475.982,301.707,-2.24584,-3.74916,4.370354449149405
13,57,394.273,301.886,-2.38585,-3.65404,4.363976230927479
